experiment_dir,authoritative_worktree,path,ext,bytes
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/RITUAL_NULL_RESULTS.md,md,1055
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/LB_RITUAL_INPUT_PACKET.md,md,494
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/RITUAL_NULL_SPEC.md,md,741
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/INDEPENDENT_DRIFT_EVIDENCE_AUDIT.md,md,1187
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/DRIFT_MODEL_FEASIBILITY.md,md,1817
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/LA_RITUAL_INPUT_PACKET.md,md,597
la_lb_ritual,la-lb-ritual,experiments/la_lb_ritual/reports/LA_RITUAL_CANDIDATE_AUDIT.md,md,1886
crossscript_gate,main,experiments/crossscript_gate/salgarella_2020_grades.json,json,18749
crossscript_gate,main,experiments/crossscript_gate/phase1_power.py,py,8576
crossscript_gate,main,experiments/crossscript_gate/PHASE0_REPORT.md,md,7246
crossscript_gate,main,experiments/crossscript_gate/PHASE1_REPORT.md,md,6908
crossscript_gate,main,experiments/crossscript_gate/PHASE1_RESULTS_DOI.md,md,1510
crossscript_gate,main,experiments/crossscript_gate/PREREG_FINAL.md,md,16170
crossscript_gate,main,experiments/crossscript_gate/PREREG_DRAFT.md,md,14214
crossscript_gate,main,experiments/crossscript_gate/anchors.csv,csv,50530
crossscript_gate,main,experiments/crossscript_gate/PHASE05_REPORT.md,md,5724
crossscript_gate,main,experiments/crossscript_gate/power_precheck.py,py,12089
crossscript_gate,main,experiments/crossscript_gate/toponym_anchors.csv,csv,1800
crossscript_gate,main,experiments/crossscript_gate/oneshot_run.py,py,9932
crossscript_gate,main,experiments/crossscript_gate/anchors_summary.json,json,1031
crossscript_gate,main,experiments/crossscript_gate/PREREG_FINAL_TIMESTAMP.md,md,1029
crossscript_gate,main,experiments/crossscript_gate/build_anchors.py,py,10009
crossscript_gate,main,experiments/crossscript_gate/steele_meissner_2017.py,py,7974
crossscript_gate,main,experiments/crossscript_gate/ANCHORS.md,md,3976
crossscript_gate,main,experiments/crossscript_gate/__pycache__/phase1_power.cpython-311.pyc,pyc,18882
crossscript_gate,main,experiments/crossscript_gate/__pycache__/power_precheck.cpython-311.pyc,pyc,26662
crossscript_gate,main,experiments/crossscript_gate/__pycache__/steele_meissner_2017.cpython-311.pyc,pyc,4997
crossscript_gate,main,experiments/crossscript_gate/__pycache__/oneshot_run.cpython-311.pyc,pyc,20318
crossscript_gate,main,experiments/crossscript_gate/phase3/GAP_DELTA.md,md,3212
crossscript_gate,main,experiments/crossscript_gate/phase3/anetaki_extraction.md,md,6425
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/sweep_scan.py,py,3967
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/frozen_hashes_before.json,json,454
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/scan_summary.json,json,172
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/diff_summary.json,json,390
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/SWEEP_DELTA.md,md,4174
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/missing_items.csv,csv,137852
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/corpus_inventory.csv,csv,94175
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/published_record_checklist.csv,csv,153198
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/checklist_notes.md,md,14281
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/fragments/younger.csv,csv,14038
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/fragments/delfreo.csv,csv,17889
crossscript_gate,main,experiments/crossscript_gate/phase3/sweep/fragments/sigla.csv,csv,118703
crossscript_gate,main,experiments/crossscript_gate/results/power_precheck.json,json,4872
crossscript_gate,main,experiments/crossscript_gate/results/phase1_power.json,json,4541
crossscript_gate,main,experiments/crossscript_gate/results/oneshot_gate.json,json,11196
crossscript_gate,main,experiments/crossscript_gate/results/power_precheck_phase05.json,json,2806
crossscript_gate,main,experiments/crossscript_gate/phase2/SELECTION_RULE.md,md,2852
crossscript_gate,main,experiments/crossscript_gate/phase2/p2_select_certify.py,py,10771
crossscript_gate,main,experiments/crossscript_gate/phase2/P2_CERTIFICATION.md,md,1732
crossscript_gate,main,experiments/crossscript_gate/phase2/PHASE2_RESULTS_DOI.md,md,1301
crossscript_gate,main,experiments/crossscript_gate/phase2/anchor_census.csv,csv,28822
crossscript_gate,main,experiments/crossscript_gate/phase2/quota_sweep.py,py,9963
crossscript_gate,main,experiments/crossscript_gate/phase2/PREREG_FINAL_P2.md,md,7412
crossscript_gate,main,experiments/crossscript_gate/phase2/QUOTA_RESULT.md,md,2736
crossscript_gate,main,experiments/crossscript_gate/phase2/GAP_ANALYSIS.md,md,3761
crossscript_gate,main,experiments/crossscript_gate/phase2/SWEEP_SPEC.md,md,6624
crossscript_gate,main,experiments/crossscript_gate/phase2/CENSUS.md,md,12036
crossscript_gate,main,experiments/crossscript_gate/phase2/SELECTED_ANCHORS.md,md,2205
crossscript_gate,main,experiments/crossscript_gate/phase2/PREREG_P2_TIMESTAMP.md,md,887
crossscript_gate,main,experiments/crossscript_gate/phase2/PHASE2_REPORT.md,md,4544
crossscript_gate,main,experiments/crossscript_gate/phase2/gap_analysis.py,py,6684
crossscript_gate,main,experiments/crossscript_gate/phase2/p2_oneshot.py,py,8866
crossscript_gate,main,experiments/crossscript_gate/phase2/__pycache__/p2_select_certify.cpython-311.pyc,pyc,26554
crossscript_gate,main,experiments/crossscript_gate/phase2/__pycache__/quota_sweep.cpython-311.pyc,pyc,22930
crossscript_gate,main,experiments/crossscript_gate/phase2/results/p2_certification.json,json,4746
crossscript_gate,main,experiments/crossscript_gate/phase2/results/selected_anchors.json,json,2761
crossscript_gate,main,experiments/crossscript_gate/phase2/results/gap_analysis.json,json,2117
crossscript_gate,main,experiments/crossscript_gate/phase2/results/p2_oneshot_gate.json,json,6276
crossscript_gate,main,experiments/crossscript_gate/phase2/results/phase2_quota_sweep.json,json,37682
representation_audit,main,experiments/representation_audit/sensitivity_results.json,json,4936
representation_audit,main,experiments/representation_audit/sensitivity.py,py,6614
representation_audit,main,experiments/representation_audit/FINDINGS.md,md,9097
schema_induction,main,experiments/schema_induction/FINDINGS.md,md,5934
schema_induction,main,experiments/schema_induction/reconcile.py,py,9912
schema_induction,main,experiments/schema_induction/reconcile_results.json,json,9419
schema_recon,main,experiments/schema_recon/FINDINGS.md,md,4746
segmentation_extension,main,experiments/segmentation_extension/models_neural.py,py,8634
segmentation_extension,main,experiments/segmentation_extension/harness.py,py,7657
segmentation_extension,main,experiments/segmentation_extension/PREREG.md,md,13529
segmentation_extension,main,experiments/segmentation_extension/GATE_RESULTS.md,md,1238
segmentation_extension,main,experiments/segmentation_extension/models_pyp.py,py,14145
segmentation_extension,main,experiments/segmentation_extension/models_morfessor.py,py,2709
segmentation_extension,main,experiments/segmentation_extension/run_models.py,py,11905
segmentation_extension,main,experiments/segmentation_extension/frozen_metric.py,py,11896
segmentation_extension,main,experiments/segmentation_extension/run_gates.py,py,4053
segmentation_extension,main,experiments/segmentation_extension/results/models_diagnostics.json,json,25189
segmentation_extension,main,experiments/segmentation_extension/results/loso_baseline_counts.json,json,35517
segmentation_extension,main,experiments/segmentation_extension/results/models_loso_counts.json,json,71058
segmentation_extension,main,experiments/segmentation_extension/results/run_models.log,log,4521
segmentation_extension,main,experiments/segmentation_extension/results/gate_results.json,json,1322
segmentation_extension,main,experiments/segmentation_extension/results/models_summary.json,json,5991
segmentation_extension,main,experiments/segmentation_extension/__pycache__/run_models.cpython-311.pyc,pyc,22197
segmentation_extension,main,experiments/segmentation_extension/__pycache__/frozen_metric.cpython-311.pyc,pyc,21496
segmentation_extension,main,experiments/segmentation_extension/__pycache__/models_morfessor.cpython-311.pyc,pyc,4792
segmentation_extension,main,experiments/segmentation_extension/__pycache__/models_pyp.cpython-311.pyc,pyc,26198
segmentation_extension,main,experiments/segmentation_extension/__pycache__/models_neural.cpython-311.pyc,pyc,18231
segmentation_extension,main,experiments/segmentation_extension/__pycache__/harness.cpython-311.pyc,pyc,14412
sufficiency,main,experiments/sufficiency/pulse.sh,sh,1006
sufficiency,main,experiments/sufficiency/INSTRUMENTATION_AUDIT.md,md,3934
sufficiency,main,experiments/sufficiency/fence_check.py,py,857
sufficiency,main,experiments/sufficiency/ACCELERATION_OPTIONS.md,md,8412
sufficiency,main,experiments/sufficiency/STEP0_SWEEP_AUDIT.md,md,4585
sufficiency,main,experiments/sufficiency/gpu01_gpu_benchmark.py,py,4563
sufficiency,main,experiments/sufficiency/status_table.sh,sh,3300
sufficiency,main,experiments/sufficiency/ACCELERATION_HALT_VERIFICATION.md,md,7453
sufficiency,main,experiments/sufficiency/EXIT_B_NUMBER_PROVENANCE.md,md,8134
sufficiency,main,experiments/sufficiency/smt_remedy.sh,sh,2453
sufficiency,main,experiments/sufficiency/PREREG_robustness.md,md,5629
sufficiency,main,experiments/sufficiency/sweep_observe_snapshot_first.json,json,5301
sufficiency,main,experiments/sufficiency/PROGRESS.md,md,8409
sufficiency,main,experiments/sufficiency/STEP_A_RULING.md,md,2563
sufficiency,main,experiments/sufficiency/EXIT_B_SUBMISSION_VERIFICATION.md,md,11513
sufficiency,main,experiments/sufficiency/ACCELERATION_PREFLIGHT.md,md,4332
sufficiency,main,experiments/sufficiency/EXIT_B_INTEGRITY_RULING.md,md,4997
sufficiency,main,experiments/sufficiency/run_fenced.sh,sh,1466
sufficiency,main,experiments/sufficiency/resume_sweep.py,py,7975
_paper_findings,main,docs/findings/2026-06-30-ab-alignment-null.md,md,5168
_paper_findings,main,docs/findings/2026-06-30-c4-ablation-qwen72b.md,md,4069
_paper_findings,main,docs/findings/2026-06-30-c4-gate2-qwen72b.md,md,4998
_paper_findings,main,docs/findings/2026-06-30-decontamination-framework.md,md,5588
_paper_findings,main,docs/findings/2026-06-30-direction-a-morphology.md,md,5891
_paper_findings,main,docs/findings/2026-06-30-direction-d-metrology.md,md,7671
_paper_findings,main,docs/findings/2026-06-30-expert-redteam-synthesis.md,md,14140
_paper_findings,main,docs/findings/2026-06-30-information-floor.md,md,4892
_paper_findings,main,docs/findings/2026-06-30-inventory-cleaned.md,md,4147
_paper_findings,main,docs/findings/2026-06-30-lfake-canary.md,md,4071
_paper_findings,main,docs/findings/2026-06-30-lfake-fixes.md,md,3181
_paper_findings,main,docs/findings/2026-06-30-litindex-semitic-proposals.md,md,3278
_paper_findings,main,docs/findings/2026-06-30-lvirgin-qwen72b.md,md,3598
_paper_findings,main,docs/findings/2026-06-30-palaeo-jepa.md,md,9708
_paper_findings,main,docs/findings/2026-06-30-paper-audit.md,md,7444
_paper_findings,main,docs/findings/2026-06-30-scaffold.md,md,3501
_paper_findings,main,docs/findings/2026-06-30-tamburini-partial.md,md,1943
_paper_findings,main,docs/findings/2026-06-30-tamburini-reproduction.md,md,9129
_paper_findings,main,docs/findings/2026-06-30-ugaritic-hebrew-baseline.md,md,2829
_paper_findings,main,docs/findings/2026-07-01-csa-h100-outcome.md,md,5401
_paper_findings,main,docs/findings/2026-07-01-direction-a-stratified-morphology.md,md,6598
_paper_findings,main,docs/findings/2026-07-01-distributional-phonology-pilot.md,md,4063
_paper_findings,main,docs/findings/2026-07-01-linb-morphology-positive-control.md,md,3107
_paper_findings,main,docs/findings/2026-07-01-referee-simulation.md,md,4242
_paper_findings,main,docs/findings/2026-07-01-review-fixes.md,md,13690
_paper_findings,main,docs/findings/2026-07-01-second-pass-fixes.md,md,7933
